store_number,store_name,city,county,category_name,year,month,num_transactions,total_bottles,total_sales,total_volume_liters,avg_bottle_price
2301,Hy-Vee #2301,Waterloo,Black Hawk,AMERICAN DRY GINS,2019,10,13,19,413.74,16.0,21.61
2301,Hy-Vee #2301,Waterloo,Black Hawk,CREAM LIQUEURS,2019,11,9,24,539.61,32.35,25.11
2301,Hy-Vee #2301,Waterloo,Black Hawk,BLENDED WHISKIES,2019,11,11,29,1238.26,21.04,40.25
2301,Hy-Vee #2301,Waterloo,Black Hawk,SPICED RUM,2019,11,22,32,947.82,22.74,32.04
2301,Hy-Vee #2301,Waterloo,Black Hawk,VODKA 80 PROOF,2019,11,38,91,2388.52,157.5,21.0
2301,Hy-Vee #2301,Waterloo,Black Hawk,CANADIAN WHISKIES,2019,11,98,147,2100.59,104.98,16.81
2301,Hy-Vee #2301,Waterloo,Black Hawk,IMPORTED SCHNAPPS,2019,11,2,5,278.9,2.51,44.76
2301,Hy-Vee #2301,Waterloo,Black Hawk,TEQUILA,2019,11,19,66,977.86,56.97,17.26
2301,Hy-Vee #2301,Waterloo,Black Hawk,COFFEE LIQUEURS,2019,11,4,8,288.24,12.95,36.32
2301,Hy-Vee #2301,Waterloo,Black Hawk,TRIPLE SEC,2019,11,1,3,121.67,3.85,44.43
2301,Hy-Vee #2301,Waterloo,Black Hawk,AMERICAN DRY GINS,2019,11,14,24,558.27,36.58,21.5
2301,Hy-Vee #2301,Waterloo,Black Hawk,CREAM LIQUEURS,2019,12,8,25,450.53,15.69,20.47
2301,Hy-Vee #2301,Waterloo,Black Hawk,BLENDED WHISKIES,2019,12,36,101,1668.57,57.22,15.02
2301,Hy-Vee #2301,Waterloo,Black Hawk,SPICED RUM,2019,12,26,48,753.44,66.71,16.04
2301,Hy-Vee #2301,Waterloo,Black Hawk,VODKA 80 PROOF,2019,12,75,125,3420.18,113.38,30.85
2301,Hy-Vee #2301,Waterloo,Black Hawk,CANADIAN WHISKIES,2019,12,15,31,1603.96,29.77,44.55
2301,Hy-Vee #2301,Waterloo,Black Hawk,IMPORTED SCHNAPPS,2019,12,3,6,265.8,4.05,38.52
2301,Hy-Vee #2301,Waterloo,Black Hawk,TEQUILA,2019,12,9,32,1224.11,48.74,32.34
2301,Hy-Vee #2301,Waterloo,Black Hawk,COFFEE LIQUEURS,2019,12,6,16,425.02,10.51,22.92
2301,Hy-Vee #2301,Waterloo,Black Hawk,TRIPLE SEC,2019,12,1,4,102.83,2.39,20.77
2301,Hy-Vee #2301,Waterloo,Black Hawk,AMERICAN DRY GINS,2019,12,9,17,654.37,23.29,41.0
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2017,1,41,66,3128.83,87.09,40.09
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2017,1,15,37,880.69,35.38,20.3
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2017,1,59,130,1296.04,216.1,8.53
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2017,1,51,100,1231.68,119.48,14.39
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2017,1,4,12,657.99,20.36,43.94
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2017,1,5,15,439.57,19.24,29.54
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2017,1,7,21,263.69,18.24,10.04
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2017,1,21,36,647.05,45.69,17.98
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2017,1,3,8,393.54,4.25,44.45
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2017,1,20,32,386.18,51.45,11.46
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2017,1,4,10,376.89,5.78,37.1
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2017,1,24,49,942.84,48.0,19.49
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2017,1,8,13,537.34,22.56,42.19
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2017,1,1,2,113.99,1.85,37.71
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2017,1,3,9,133.82,12.42,15.12
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2017,2,15,50,2090.32,35.73,37.7
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2017,2,18,37,666.99,48.16,17.67
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2017,2,20,48,1673.77,36.85,33.69
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2017,2,59,89,1595.91,143.78,18.58
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2017,2,9,30,475.1,22.0,14.31
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2017,2,3,12,455.6,16.79,34.35
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2017,2,11,16,339.91,27.35,20.02
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2017,2,7,16,762.07,13.42,42.46
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2017,2,4,8,327.66,13.85,34.78
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2017,2,2,7,345.73,9.5,41.39
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2017,2,3,11,276.02,12.17,24.44
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2017,2,54,139,1462.32,154.67,11.64
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2017,2,18,53,599.02,92.44,9.93
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2017,2,5,8,79.58,11.24,10.47
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2017,2,1,3,128.04,3.21,42.55
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2017,3,87,146,4087.65,209.28,32.74
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2017,3,10,22,873.97,36.48,34.17
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2017,3,32,55,1287.48,59.43,22.3
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2017,3,42,95,1644.1,122.76,17.14
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2017,3,26,44,988.28,33.87,20.4
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2017,3,6,18,419.21,25.72,20.96
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2017,3,4,8,289.08,11.78,36.4
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2017,3,49,77,1144.79,133.96,15.74
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2017,3,4,9,290.27,10.57,25.95
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2017,3,4,12,658.85,20.72,43.83
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2017,3,9,16,561.51,24.48,39.54
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2017,3,39,59,928.59,60.43,13.08
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2017,3,9,21,742.8,26.85,36.32
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2017,3,3,6,87.6,7.3,14.64
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2017,3,2,5,120.65,2.95,26.18
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2017,4,61,165,2199.48,268.78,13.92
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2017,4,18,40,758.69,46.05,22.15
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2017,4,39,70,1565.11,96.64,18.68
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2017,4,129,227,2232.18,255.54,11.63
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2017,4,56,88,1280.26,112.98,14.91
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2017,4,5,10,356.33,13.84,31.79
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2017,4,2,5,194.27,7.1,40.27
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2017,4,47,68,729.89,111.73,12.28
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2017,4,5,19,541.06,18.69,31.71
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2017,4,9,16,497.85,18.32,24.76
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2017,4,3,12,372.94,18.76,31.99
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2017,4,31,55,1422.76,61.66,29.73
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2017,4,16,35,505.08,42.03,12.77
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2017,4,6,11,151.26,11.23,11.15
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2017,4,1,5,184.46,6.25,29.89
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2017,5,21,55,2175.46,91.64,39.59
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2017,5,12,28,800.55,36.39,31.84
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2017,5,15,32,1654.1,18.28,43.78
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2017,5,20,40,1447.94,22.3,39.79
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2017,5,12,27,626.51,19.68,21.35
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2017,5,3,8,295.32,6.04,39.33
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2017,5,8,13,386.68,20.71,27.99
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2017,5,11,25,1015.74,30.79,43.78
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2017,5,9,21,380.7,25.73,21.09
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2017,5,5,12,524.64,8.39,39.34
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2017,5,5,10,424.48,6.45,37.82
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2017,5,6,21,1116.22,22.61,44.84
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2017,5,7,26,722.35,22.85,27.36
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2017,5,2,7,142.21,11.14,20.29
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2017,5,6,9,170.86,13.21,17.33
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2017,6,286,447,5475.47,664.24,12.3
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2017,6,11,31,1158.08,42.82,43.41
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2017,6,51,75,2296.56,126.81,28.98
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2017,6,18,39,1036.35,41.34,28.37
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2017,6,12,27,704.63,35.77,27.9
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2017,6,12,18,403.38,27.24,24.8
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2017,6,8,18,311.28,26.1,14.28
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2017,6,26,42,950.76,57.24,19.31
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2017,6,16,33,435.19,25.14,15.32
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2017,6,7,19,570.1,13.38,24.47
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2017,6,3,11,505.01,16.68,40.16
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2017,6,49,75,1414.92,97.86,21.75
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2017,6,22,55,786.05,39.64,12.79
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2017,6,7,11,151.27,7.42,13.69
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2017,6,1,3,158.81,4.06,36.33
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2017,7,40,112,3982.85,165.13,30.19
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2017,7,21,52,977.13,55.26,17.26
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2017,7,48,127,2646.77,75.03,23.94
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2017,7,37,94,1549.26,86.06,14.78
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2017,7,16,24,706.4,39.39,27.24
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2017,7,22,36,414.26,62.13,13.59
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2017,7,35,61,606.44,96.53,9.68
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2017,7,14,35,1128.25,34.32,35.93
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2017,7,26,52,614.45,26.31,13.66
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2017,7,11,21,792.58,17.31,44.25
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2017,7,5,14,576.57,16.69,42.95
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2017,7,24,35,1657.1,37.42,39.01
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2017,7,67,156,1312.46,256.96,8.33
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2017,7,1,3,114.02,5.19,33.82
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2017,7,11,22,202.45,24.69,8.55
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2017,8,68,98,3694.12,144.57,44.09
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2017,8,13,26,960.66,43.51,33.86
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2017,8,25,41,1192.46,54.18,26.2
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2017,8,23,45,2104.34,46.3,37.1
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2017,8,12,26,751.14,43.49,27.26
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2017,8,14,23,545.78,32.09,19.7
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2017,8,4,12,375.84,18.7,33.67
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2017,8,13,31,1071.73,33.69,27.79
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2017,8,18,43,572.94,27.69,15.47
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2017,8,6,14,430.23,22.08,23.52
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2017,8,2,7,371.27,5.25,43.76
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2017,8,19,30,783.83,47.46,28.43
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2017,8,10,28,931.57,32.5,33.07
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2017,8,1,4,111.03,3.67,24.21
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2017,8,4,9,290.61,14.32,35.92
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2017,9,18,49,2518.41,71.71,41.9
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2017,9,15,23,889.69,12.18,43.26
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2017,9,26,55,1084.91,42.08,18.78
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2017,9,36,60,1936.41,71.0,33.28
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2017,9,4,14,524.73,13.36,43.0
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2017,9,4,12,384.88,9.02,34.5
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2017,9,18,31,328.81,20.87,11.02
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2017,9,23,39,862.55,30.31,21.38
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2017,9,9,23,633.9,34.09,26.47
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2017,9,25,45,543.48,62.83,11.43
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2017,9,10,18,427.07,13.85,22.72
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2017,9,16,24,749.94,13.56,30.32
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2017,9,12,29,744.38,25.82,28.82
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2017,9,3,8,128.6,10.58,16.67
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2017,9,1,6,217.9,5.18,36.02
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2017,10,48,79,2926.18,57.79,35.89
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2017,10,12,23,908.87,32.88,35.38
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2017,10,73,120,1800.21,175.91,14.53
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2017,10,31,54,1388.6,29.44,29.83
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2017,10,10,24,725.48,17.16,26.6
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2017,10,6,10,229.0,12.18,19.75
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2017,10,2,7,229.63,6.93,35.04
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2017,10,109,190,1659.9,232.41,9.92
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2017,10,10,17,507.04,11.97,27.68
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2017,10,14,22,528.57,28.82,26.81
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2017,10,12,26,439.48,33.93,16.02
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2017,10,26,62,1562.77,56.15,21.49
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2017,10,33,54,1113.32,41.02,18.48
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2017,10,2,4,113.82,4.12,30.09
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2017,10,2,5,191.64,8.25,38.4
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2017,11,34,64,2551.55,93.66,40.89
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2017,11,20,40,653.03,54.01,17.33
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2017,11,16,49,1768.17,74.84,35.92
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2017,11,31,71,1677.21,49.89,20.43
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2017,11,15,30,831.21,21.06,27.87
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2017,11,13,45,736.81,45.49,17.16
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2017,11,33,49,557.41,55.78,12.57
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2017,11,53,155,1464.63,145.75,10.49
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2017,11,10,24,630.78,33.78,25.58
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2017,11,3,10,500.18,6.87,41.85
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2017,11,60,87,675.97,133.53,9.14
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2017,11,52,91,1964.88,64.07,20.82
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2017,11,38,81,1093.54,93.83,13.81
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2017,11,3,9,116.1,4.64,14.67
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2017,11,10,24,204.3,39.14,8.79
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2017,12,78,159,4382.06,273.4,24.28
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2017,12,6,14,797.09,15.83,44.81
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2017,12,53,95,2464.53,66.75,27.41
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2017,12,32,50,2410.22,40.44,41.09
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2017,12,13,39,763.78,52.8,18.76
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2017,12,3,8,369.28,7.73,39.32
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2017,12,11,27,419.83,23.8,14.02
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2017,12,59,99,1646.65,79.01,17.07
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2017,12,5,10,465.19,5.06,36.56
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2017,12,4,12,471.05,8.45,38.11
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2017,12,7,12,424.93,10.79,34.59
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2017,12,12,19,895.19,18.15,43.18
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2017,12,39,64,1615.61,36.22,26.95
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2017,12,3,9,269.66,10.66,22.53
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2017,12,2,6,188.85,7.44,31.64
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2018,1,71,105,2812.61,180.29,23.18
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2018,1,54,92,934.67,48.91,10.02
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2018,1,19,47,1556.58,66.24,31.46
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2018,1,55,106,1212.57,109.44,11.75
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2018,1,12,32,582.13,41.85,16.77
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2018,1,9,14,336.8,22.31,25.86
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2018,1,6,20,294.4,25.11,13.2
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2018,1,5,12,508.29,17.91,34.36
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2018,1,6,15,384.69,23.19,25.87
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2018,1,5,13,538.75,22.65,35.91
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2018,1,4,10,262.37,14.76,28.27
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2018,1,21,52,1130.93,41.08,21.42
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2018,1,17,34,722.47,41.36,22.67
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2018,1,1,2,82.29,2.63,28.79
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2018,1,1,3,161.01,3.8,40.01
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2018,2,71,103,2227.13,179.18,21.15
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2018,2,18,27,620.86,23.43,25.06
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2018,2,10,30,892.49,25.59,28.06
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2018,2,19,56,1616.48,80.2,27.9
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2018,2,5,12,481.47,13.19,40.85
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2018,2,9,17,305.86,12.42,16.89
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2018,2,16,25,286.48,26.82,11.16
2308,Hy-Vee #2308,Iowa City,Johnson,STRAIGHT BOURBON WHISKIES,2018,2,12,38,660.67,30.39,19.07
2308,Hy-Vee #2308,Iowa City,Johnson,SCOTCH WHISKIES,2018,2,3,6,278.79,5.61,41.27
2308,Hy-Vee #2308,Iowa City,Johnson,AMERICAN DRY GINS,2018,2,7,12,388.47,15.79,36.71
2308,Hy-Vee #2308,Iowa City,Johnson,CREAM LIQUEURS,2018,2,3,6,258.56,6.52,33.01
2308,Hy-Vee #2308,Iowa City,Johnson,SPICED RUM,2018,2,8,18,713.78,28.49,34.52
2308,Hy-Vee #2308,Iowa City,Johnson,TEQUILA,2018,2,10,22,390.58,11.4,19.55
2308,Hy-Vee #2308,Iowa City,Johnson,TRIPLE SEC,2018,2,1,4,109.09,3.95,23.39
2308,Hy-Vee #2308,Iowa City,Johnson,GOLD RUM,2018,2,1,4,146.39,4.03,36.9
2308,Hy-Vee #2308,Iowa City,Johnson,VODKA 80 PROOF,2018,3,48,105,3480.32,157.84,37.92
2308,Hy-Vee #2308,Iowa City,Johnson,BLENDED WHISKIES,2018,3,39,90,692.22,63.09,8.99
2308,Hy-Vee #2308,Iowa City,Johnson,CANADIAN WHISKIES,2018,3,29,48,1168.18,46.63,20.34
2308,Hy-Vee #2308,Iowa City,Johnson,WHISKEY LIQUEUR,2018,3,13,25,1255.39,37.51,44.53
2308,Hy-Vee #2308,Iowa City,Johnson,IMPORTED VODKA,2018,3,33,51,554.9,39.24,9.8
2308,Hy-Vee #2308,Iowa City,Johnson,COFFEE LIQUEURS,2018,3,7,11,388.99,8.25,31.98
2308,Hy-Vee #2308,Iowa City,Johnson,SINGLE MALT SCOTCH,2018,3,9,24,231.4,27.53,10.2
