store_number,store_name,city,county,category_name,year,month,num_transactions,total_bottles,total_sales,total_volume_liters,avg_bottle_price
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2017,1,35,92,1893.12,157.65,18.17
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2017,1,35,79,1013.73,98.77,13.54
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2017,1,4,8,290.57,8.16,38.99
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2017,1,21,40,441.34,57.22,11.18
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2017,1,22,36,350.23,32.5,9.85
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2017,1,1,3,113.14,3.44,39.34
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2017,1,36,53,1047.39,32.17,19.79
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2017,1,2,8,158.65,6.81,15.71
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2017,1,16,32,516.5,28.93,18.47
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2017,1,6,18,196.07,16.41,12.34
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2017,1,1,4,164.55,4.64,42.08
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2017,2,47,110,795.28,80.14,8.57
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2017,2,5,9,175.45,10.59,21.43
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2017,2,45,66,660.49,74.24,9.51
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2017,2,6,11,391.61,14.79,39.26
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2017,2,15,29,1545.73,30.46,43.93
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2017,2,8,19,925.25,12.17,42.26
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2017,2,5,9,290.47,7.45,26.59
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2017,2,4,10,361.71,9.8,28.51
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2017,2,5,12,360.74,16.91,27.72
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2017,2,1,2,71.06,1.34,35.84
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2017,2,34,56,910.57,66.91,17.79
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2017,2,2,6,121.51,5.33,22.78
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2017,2,9,18,466.63,28.86,21.52
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2017,2,8,13,295.7,11.95,18.31
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2017,2,1,5,236.53,8.1,36.61
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2017,3,15,36,1056.55,44.9,30.56
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2017,3,6,13,233.31,22.3,16.01
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2017,3,36,52,718.65,28.91,16.09
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2017,3,12,33,580.5,37.4,17.24
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2017,3,19,60,2470.9,43.23,35.98
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2017,3,10,32,1491.22,51.37,38.14
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2017,3,8,12,187.07,16.34,17.21
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2017,3,5,19,424.68,33.14,21.38
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2017,3,13,25,612.36,28.05,25.28
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2017,3,1,2,71.13,1.6,24.97
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2017,3,10,29,976.32,20.71,29.63
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2017,3,3,7,247.34,8.8,37.39
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2017,3,5,15,540.35,15.45,31.48
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2017,3,10,29,327.01,26.63,9.44
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2017,3,1,4,128.55,5.67,26.19
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2017,4,46,83,1029.9,87.72,12.29
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2017,4,5,16,242.75,9.45,15.23
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2017,4,6,15,714.88,12.7,41.92
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2017,4,6,11,490.37,7.81,37.44
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2017,4,54,111,2015.01,129.58,15.39
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2017,4,13,40,1942.61,61.86,44.81
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2017,4,3,6,274.02,3.13,42.58
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2017,4,21,47,478.71,77.74,11.57
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2017,4,3,9,498.65,6.99,44.23
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2017,4,1,1,76.64,1.06,38.28
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2017,4,32,61,1340.42,68.22,22.95
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2017,4,7,12,164.87,20.31,11.23
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2017,4,9,16,610.87,11.03,31.79
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2017,4,4,15,289.75,13.48,16.36
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2017,4,5,13,318.53,8.5,23.84
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2017,5,5,17,690.39,19.93,33.99
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2017,5,4,7,201.57,5.61,21.83
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2017,5,7,14,673.74,7.57,41.75
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2017,5,15,29,744.32,46.27,27.52
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2017,5,58,112,1551.96,72.45,12.06
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2017,5,18,52,1896.4,58.47,33.39
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2017,5,1,3,115.04,4.01,32.19
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2017,5,8,14,487.98,22.87,31.1
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2017,5,7,17,452.54,10.18,29.26
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2017,5,1,5,98.01,3.23,22.21
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2017,5,23,39,1518.05,24.52,43.89
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2017,5,2,6,127.05,5.62,17.61
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2017,5,15,31,643.08,45.33,20.19
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2017,5,18,30,291.73,36.74,9.67
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2017,5,1,5,205.06,3.05,35.07
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2017,6,25,52,1150.94,39.89,21.39
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2017,6,4,13,283.41,10.47,22.02
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2017,6,9,16,745.1,20.47,39.21
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2017,6,12,29,568.07,44.2,22.13
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2017,6,30,70,2082.24,66.47,30.39
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2017,6,20,46,1610.57,54.84,28.44
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2017,6,2,5,243.75,3.22,33.78
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2017,6,22,48,692.82,77.66,13.84
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2017,6,40,65,681.6,74.72,9.16
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2017,6,2,4,86.58,5.47,16.8
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2017,6,95,159,1701.17,155.62,11.26
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2017,6,2,6,178.48,4.8,26.61
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2017,6,9,26,954.76,40.35,32.75
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2017,6,7,11,359.18,11.01,28.56
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2017,6,4,9,358.96,12.26,42.77
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2017,7,15,30,874.0,26.76,27.18
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2017,7,2,8,211.26,10.17,24.48
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2017,7,20,46,1008.7,44.54,20.49
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2017,7,12,26,587.79,20.38,17.83
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2017,7,106,228,3337.86,116.35,17.0
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2017,7,12,40,1648.34,63.47,35.79
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2017,7,5,9,323.14,7.31,29.12
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2017,7,29,73,987.23,56.74,13.74
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2017,7,23,45,655.98,72.39,14.05
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2017,7,1,1,73.5,1.56,42.18
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2017,7,19,42,1759.77,38.6,36.52
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2017,7,7,12,166.63,13.23,15.55
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2017,7,26,57,975.6,42.35,14.31
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2017,7,21,35,348.83,44.21,8.17
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2017,7,1,3,186.09,1.51,40.39
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2017,8,15,25,1039.06,35.61,36.88
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2017,8,3,8,254.65,5.71,27.38
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2017,8,26,46,634.79,51.69,14.77
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2017,8,17,32,542.73,25.62,18.14
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2017,8,57,87,2163.69,106.81,21.81
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2017,8,105,164,1716.98,137.7,9.97
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2017,8,3,6,218.08,5.4,41.79
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2017,8,5,16,505.56,23.67,25.51
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2017,8,4,10,434.3,6.63,35.98
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2017,8,3,11,137.69,7.46,12.88
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2017,8,10,28,1221.41,20.47,36.7
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2017,8,2,7,173.56,10.99,26.72
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2017,8,8,13,612.19,7.24,38.22
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2017,8,13,31,266.53,40.92,8.76
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2017,8,3,9,245.75,9.43,21.02
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2017,9,8,20,843.43,23.43,33.24
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2017,9,9,18,262.34,20.38,16.25
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2017,9,11,18,532.67,22.95,24.37
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2017,9,17,34,602.97,39.08,20.77
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2017,9,79,119,2638.0,162.54,25.67
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2017,9,16,31,1337.75,29.3,37.2
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2017,9,4,7,338.0,4.0,41.04
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2017,9,5,10,487.41,9.68,38.87
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2017,9,3,9,408.14,9.53,44.5
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2017,9,2,6,109.22,3.97,13.84
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2017,9,22,41,1235.54,25.94,33.68
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2017,9,10,20,179.58,31.24,9.39
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2017,9,43,63,695.23,64.86,11.29
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2017,9,6,15,408.71,10.52,26.45
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2017,9,1,6,261.84,5.61,41.07
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2017,10,30,54,890.61,70.78,13.86
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2017,10,9,18,177.93,19.81,11.31
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2017,10,13,31,546.99,41.11,16.56
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2017,10,13,21,607.11,11.85,30.16
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2017,10,157,273,2517.62,355.07,9.99
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2017,10,41,109,2308.71,184.51,22.87
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2017,10,2,6,189.8,3.75,24.9
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2017,10,7,16,771.55,26.43,44.98
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2017,10,6,20,406.93,23.19,19.95
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2017,10,1,3,112.71,4.12,33.15
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2017,10,42,74,1165.18,58.06,18.6
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2017,10,3,9,176.27,5.1,22.18
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2017,10,25,76,681.78,112.2,10.6
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2017,10,5,12,592.65,14.4,42.88
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2017,10,5,12,276.65,8.97,18.41
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2017,11,13,20,990.85,26.64,43.68
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2017,11,18,29,318.97,22.46,12.26
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2017,11,8,21,827.74,20.75,38.61
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2017,11,16,30,602.82,37.41,20.46
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2017,11,28,55,2321.56,62.89,33.51
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2017,11,24,68,1473.56,45.24,23.97
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2017,11,4,12,272.78,16.27,25.91
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2017,11,5,14,669.15,9.15,43.49
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2017,11,9,17,505.34,25.54,26.6
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2017,11,2,6,141.52,4.28,23.12
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2017,11,20,40,1130.26,57.82,32.32
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2017,11,3,8,127.89,7.3,15.7
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2017,11,37,64,995.38,60.7,18.39
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2017,11,5,17,290.52,22.58,14.09
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2017,11,14,24,191.51,21.98,9.27
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2017,12,24,47,1964.91,64.55,40.54
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2017,12,11,33,252.15,42.72,8.35
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2017,12,17,36,864.62,58.8,20.69
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2017,12,6,14,650.52,12.04,41.5
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2017,12,83,151,2958.21,215.07,21.78
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2017,12,19,36,1875.05,38.59,44.73
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2017,12,19,60,577.32,41.05,9.77
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2017,12,16,25,513.95,43.64,19.98
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2017,12,9,24,624.0,35.0,23.23
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2017,12,1,4,164.72,2.81,33.74
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2017,12,40,61,2195.63,59.79,29.53
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2017,12,1,4,215.95,7.0,42.76
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2017,12,9,29,879.69,49.76,31.53
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2017,12,8,15,347.42,10.23,25.71
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2017,12,2,7,243.51,4.99,36.35
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2018,1,12,22,673.39,18.52,32.05
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2018,1,4,13,163.42,19.03,12.48
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2018,1,12,19,883.62,9.84,40.15
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2018,1,7,11,493.7,17.83,43.87
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2018,1,32,58,1449.16,40.74,25.97
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2018,1,29,59,1059.98,52.31,14.87
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2018,1,14,35,348.92,43.41,8.38
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2018,1,9,31,548.1,31.02,20.44
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2018,1,20,52,477.71,42.68,9.74
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2018,1,4,7,74.73,8.13,11.45
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2018,1,36,70,1117.51,56.7,13.44
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2018,1,2,4,114.44,5.13,28.43
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2018,1,17,29,527.08,43.43,19.0
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2018,1,1,3,183.84,1.65,39.35
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2018,1,8,19,259.52,26.55,15.74
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2018,2,9,26,999.48,40.08,44.78
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2018,2,6,9,223.09,5.99,26.92
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2018,2,5,12,629.2,10.41,43.2
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2018,2,18,54,530.33,87.06,11.18
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2018,2,78,114,2180.87,67.43,15.2
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2018,2,19,41,1232.25,69.13,28.01
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2018,2,6,17,258.74,16.99,17.24
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2018,2,10,20,554.66,27.72,31.57
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2018,2,13,20,412.69,14.67,18.9
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2018,2,2,4,71.89,4.97,15.86
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2018,2,13,37,897.72,53.62,27.56
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2018,2,3,10,239.77,8.9,24.8
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2018,2,17,36,356.28,20.93,9.53
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2018,2,8,21,235.31,11.94,10.22
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2018,2,6,14,159.51,7.88,13.02
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2018,3,9,21,817.39,24.77,39.09
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2018,3,2,6,169.42,6.4,24.34
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2018,3,15,41,636.41,45.92,16.35
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2018,3,3,8,433.1,5.38,42.03
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2018,3,56,140,2315.15,219.33,17.67
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2018,3,20,34,1146.91,23.86,27.24
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2018,3,1,2,140.92,2.77,42.77
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2018,3,21,31,312.91,34.1,11.69
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2018,3,12,18,393.25,27.28,19.88
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2018,3,1,4,105.72,6.81,27.52
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2018,3,15,26,1328.76,19.17,41.08
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2018,3,3,7,161.1,6.92,19.4
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2018,3,11,22,807.3,28.77,35.43
2266,Liquor Barn #2266,Dubuque,Dubuque,TENNESSEE WHISKIES,2018,3,4,11,278.99,17.02,20.64
2266,Liquor Barn #2266,Dubuque,Dubuque,SINGLE MALT SCOTCH,2018,3,5,16,375.05,27.49,23.23
2266,Liquor Barn #2266,Dubuque,Dubuque,SPICED RUM,2018,4,22,37,731.25,57.96,18.91
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN BRANDIES,2018,4,5,15,324.38,21.71,17.09
2266,Liquor Barn #2266,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2018,4,32,49,541.15,68.57,10.44
2266,Liquor Barn #2266,Dubuque,Dubuque,TEQUILA,2018,4,3,8,369.11,12.84,41.08
2266,Liquor Barn #2266,Dubuque,Dubuque,VODKA 80 PROOF,2018,4,29,58,2062.24,75.97,36.98
2266,Liquor Barn #2266,Dubuque,Dubuque,CANADIAN WHISKIES,2018,4,55,107,2267.44,173.48,19.99
2266,Liquor Barn #2266,Dubuque,Dubuque,COFFEE LIQUEURS,2018,4,6,11,357.04,10.05,25.64
2266,Liquor Barn #2266,Dubuque,Dubuque,IMPORTED VODKA,2018,4,3,10,409.09,7.57,37.32
2266,Liquor Barn #2266,Dubuque,Dubuque,AMERICAN DRY GINS,2018,4,11,26,531.7,30.92,18.69
2266,Liquor Barn #2266,Dubuque,Dubuque,TRIPLE SEC,2018,4,4,6,122.62,10.05,18.97
2266,Liquor Barn #2266,Dubuque,Dubuque,WHISKEY LIQUEUR,2018,4,24,36,1160.05,22.98,35.43
2266,Liquor Barn #2266,Dubuque,Dubuque,FLAVORED RUM,2018,4,5,10,160.7,15.01,13.81
2266,Liquor Barn #2266,Dubuque,Dubuque,BLENDED WHISKIES,2018,4,15,24,616.23,19.17,29.9
