num_transactions,total_bottles,total_volume_liters,avg_bottle_price,month_sin,month_cos,log_volume,cat_BLENDED WHISKIES,cat_CANADIAN WHISKIES,cat_IMPORTED VODKA,cat_Other,cat_SCOTCH WHISKIES,cat_SPICED RUM,cat_STRAIGHT BOURBON WHISKIES,cat_TENNESSEE WHISKIES,cat_TEQUILA,cat_VODKA 80 PROOF,cat_WHISKEY LIQUEUR
12,21,26.73,13.62,-0.4999999999999997,-0.8660254037844388,3.322514859627687,0,0,0,1,0,0,0,0,0,0,0
29,57,38.93,12.09,-0.8660254037844386,0.5000000000000001,3.6871279210751298,0,0,1,0,0,0,0,0,0,0,0
26,63,52.86,8.13,-1.0,-1.8369701987210297e-16,3.9863880873834527,1,0,0,0,0,0,0,0,0,0,0
5,17,21.55,23.14,0.8660254037844386,0.5000000000000001,3.1157350659486873,0,0,0,1,0,0,0,0,0,0,0
20,30,50.31,24.9,0.49999999999999994,-0.8660254037844387,3.9378856649538734,0,0,0,0,0,1,0,0,0,0,0
1,4,3.2,29.34,0.49999999999999994,0.8660254037844387,1.4350845252893227,0,0,0,0,0,0,0,1,0,0,0
11,19,24.9,11.22,0.49999999999999994,-0.8660254037844387,3.254242968705492,0,0,0,0,1,0,0,0,0,0,0
6,20,12.04,14.5,0.8660254037844386,0.5000000000000001,2.5680215564985067,0,0,0,0,0,0,0,1,0,0,0
1,3,2.89,42.65,0.49999999999999994,0.8660254037844387,1.358409157630355,0,0,0,1,0,0,0,0,0,0,0
8,18,9.58,31.39,-0.8660254037844384,-0.5000000000000004,2.3589654264301534,0,0,0,0,1,0,0,0,0,0,0
16,26,32.25,41.97,-2.4492935982947064e-16,1.0,3.504054767101863,0,0,0,0,0,0,0,0,0,0,1
12,22,13.99,26.21,-0.8660254037844384,-0.5000000000000004,2.7073833121145063,0,0,0,0,0,0,0,1,0,0,0
20,30,15.06,12.32,0.8660254037844386,0.5000000000000001,2.7763317085186157,0,0,0,1,0,0,0,0,0,0,0
24,41,60.89,35.15,0.8660254037844386,0.5000000000000001,4.12535861575127,0,0,0,0,0,0,0,0,0,1,0
34,52,83.93,22.03,-0.8660254037844384,-0.5000000000000004,4.441827387791918,0,0,0,0,0,0,0,0,0,0,1
11,18,9.15,21.55,-0.8660254037844386,0.5000000000000001,2.3174737054877963,0,0,0,0,1,0,0,0,0,0,0
13,26,27.69,39.54,-2.4492935982947064e-16,1.0,3.3565486299932736,0,0,0,0,0,1,0,0,0,0,0
44,72,52.14,12.46,-0.8660254037844386,0.5000000000000001,3.9729299403316674,1,0,0,0,0,0,0,0,0,0,0
16,26,29.04,16.44,0.49999999999999994,-0.8660254037844387,3.402529826895934,0,0,1,0,0,0,0,0,0,0,0
59,91,74.74,10.69,-0.8660254037844386,0.5000000000000001,4.327306422473649,0,0,0,1,0,0,0,0,0,0,0
8,15,15.39,27.08,0.8660254037844386,0.5000000000000001,2.7966713927557385,0,0,0,0,0,0,1,0,0,0,0
24,62,67.25,37.16,-0.4999999999999997,-0.8660254037844388,4.223177434065069,1,0,0,0,0,0,0,0,0,0,0
13,22,34.46,12.52,0.49999999999999994,-0.8660254037844387,3.5684053006460617,0,0,0,1,0,0,0,0,0,0,0
14,43,74.82,27.14,-2.4492935982947064e-16,1.0,4.328362110088189,1,0,0,0,0,0,0,0,0,0,0
63,107,108.57,22.55,-1.0,-1.8369701987210297e-16,4.696563614417302,0,0,0,0,0,0,1,0,0,0,0
3,7,7.81,36.31,-1.0,-1.8369701987210297e-16,2.175887439948088,0,0,0,0,1,0,0,0,0,0,0
2,5,3.47,27.66,-1.0,-1.8369701987210297e-16,1.4973884086254774,0,0,0,1,0,0,0,0,0,0,0
8,23,17.15,24.4,-0.8660254037844386,0.5000000000000001,2.8986705607108596,0,0,1,0,0,0,0,0,0,0,0
30,46,54.85,20.41,0.49999999999999994,-0.8660254037844387,4.02266952551521,0,0,0,0,0,0,0,0,0,0,1
17,49,41.04,17.23,-0.5000000000000004,0.8660254037844384,3.7386215460087504,0,0,0,1,0,0,0,0,0,0,0
5,8,5.96,30.0,-1.0,-1.8369701987210297e-16,1.9401794743463283,0,0,0,1,0,0,0,0,0,0,0
7,11,15.85,18.63,0.49999999999999994,-0.8660254037844387,2.8243506567983707,0,0,0,0,1,0,0,0,0,0,0
1,4,3.05,43.72,0.8660254037844386,0.5000000000000001,1.3987168811184478,0,0,1,0,0,0,0,0,0,0,0
19,30,35.53,41.32,-0.8660254037844384,-0.5000000000000004,3.5981338408071912,0,0,0,0,0,0,0,0,0,1,0
8,17,27.49,12.32,1.0,6.123233995736766e-17,3.3495531485098167,0,0,0,1,0,0,0,0,0,0,0
1,2,2.38,42.24,0.8660254037844387,-0.4999999999999998,1.2178757094949273,0,0,0,1,0,0,0,0,0,0,0
136,211,148.27,8.07,1.2246467991473532e-16,-1.0,5.005756746645148,0,0,0,0,0,0,1,0,0,0,0
4,13,17.91,35.74,-0.4999999999999997,-0.8660254037844388,2.9396908826703663,0,0,0,1,0,0,0,0,0,0,0
98,160,184.94,23.13,-1.0,-1.8369701987210297e-16,5.225424041027712,0,1,0,0,0,0,0,0,0,0,0
11,19,27.74,28.93,0.8660254037844386,0.5000000000000001,3.358289880650879,0,0,1,0,0,0,0,0,0,0,0
88,135,160.1,9.04,-0.5000000000000004,0.8660254037844384,5.082025290182929,0,0,0,0,0,0,0,1,0,0,0
26,58,73.28,16.37,-2.4492935982947064e-16,1.0,4.307841736484505,0,0,0,0,0,1,0,0,0,0,0
17,51,40.84,9.51,0.8660254037844386,0.5000000000000001,3.7338528197566676,0,0,1,0,0,0,0,0,0,0,0
5,14,19.13,35.29,-1.0,-1.8369701987210297e-16,3.0022112396517002,0,0,0,0,0,0,1,0,0,0,0
24,37,21.5,25.37,1.2246467991473532e-16,-1.0,3.1135153092103742,0,0,0,0,0,0,0,0,1,0,0
39,86,131.47,12.18,-1.0,-1.8369701987210297e-16,4.88635620469617,0,0,0,0,0,0,1,0,0,0,0
15,24,22.88,30.98,0.8660254037844386,0.5000000000000001,3.1730412885244013,0,0,0,0,0,0,0,0,0,1,0
9,18,23.42,24.52,-0.5000000000000004,0.8660254037844384,3.1954024686825586,0,0,0,1,0,0,0,0,0,0,0
31,45,58.82,31.63,1.2246467991473532e-16,-1.0,4.091340053201802,0,0,0,0,0,0,0,0,1,0,0
13,20,13.62,44.75,0.49999999999999994,-0.8660254037844387,2.6823904543216326,0,0,1,0,0,0,0,0,0,0,0
97,236,296.22,27.66,-0.8660254037844384,-0.5000000000000004,5.694472605330423,0,0,0,0,0,0,0,0,0,1,0
6,10,16.92,18.03,-0.4999999999999997,-0.8660254037844388,2.8859174075467844,0,0,0,1,0,0,0,0,0,0,0
12,25,42.59,11.98,-0.8660254037844384,-0.5000000000000004,3.774827766250301,0,0,0,1,0,0,0,0,0,0,0
7,23,36.35,13.59,-0.4999999999999997,-0.8660254037844388,3.6203329115788265,0,0,0,1,0,0,0,0,0,0,0
33,56,34.78,23.65,0.8660254037844387,-0.4999999999999998,3.5773890780805733,0,1,0,0,0,0,0,0,0,0,0
13,42,68.09,14.12,0.49999999999999994,-0.8660254037844387,4.2354100025007035,0,0,1,0,0,0,0,0,0,0,0
21,31,34.08,11.52,0.8660254037844387,-0.4999999999999998,3.5576311675039825,1,0,0,0,0,0,0,0,0,0,0
26,39,31.26,19.49,-0.4999999999999997,-0.8660254037844388,3.4738280726970627,0,0,0,1,0,0,0,0,0,0,0
6,10,9.27,36.46,-2.4492935982947064e-16,1.0,2.329227023940467,0,0,0,0,0,0,0,1,0,0,0
21,38,57.6,21.41,-0.8660254037844386,0.5000000000000001,4.070734696582967,0,1,0,0,0,0,0,0,0,0,0
37,75,69.91,18.21,-1.0,-1.8369701987210297e-16,4.261411467315905,0,0,0,0,0,0,0,0,1,0,0
23,52,60.72,11.13,-0.4999999999999997,-0.8660254037844388,4.12260802749496,0,0,0,0,1,0,0,0,0,0,0
70,147,175.42,9.02,0.49999999999999994,0.8660254037844387,5.172867515830621,0,0,0,0,0,0,0,0,1,0,0
156,288,428.57,13.07,-2.4492935982947064e-16,1.0,6.062784708354025,0,0,0,0,0,0,0,0,1,0,0
16,30,51.55,42.99,1.2246467991473532e-16,-1.0,3.96176509732296,0,0,0,0,0,0,1,0,0,0,0
8,15,18.55,39.34,0.8660254037844387,-0.4999999999999998,2.972975286431375,1,0,0,0,0,0,0,0,0,0,0
16,47,80.97,42.13,0.49999999999999994,0.8660254037844387,4.406353326664939,0,0,0,0,0,0,1,0,0,0,0
35,100,104.0,25.59,-1.0,-1.8369701987210297e-16,4.653960350157523,0,0,0,0,0,0,0,0,0,1,0
9,31,49.17,11.13,1.0,6.123233995736766e-17,3.9154172384961616,1,0,0,0,0,0,0,0,0,0,0
77,170,118.41,11.95,1.2246467991473532e-16,-1.0,4.7825629495452935,0,0,0,0,0,0,0,0,0,0,1
8,12,12.98,34.46,0.49999999999999994,-0.8660254037844387,2.637627736805664,0,0,0,1,0,0,0,0,0,0,0
12,34,31.38,32.06,0.8660254037844387,-0.4999999999999998,3.477540948249489,0,0,0,1,0,0,0,0,0,0,0
63,110,136.68,21.57,1.0,6.123233995736766e-17,4.924932151903284,0,1,0,0,0,0,0,0,0,0,0
7,14,7.38,35.42,-1.0,-1.8369701987210297e-16,2.1258479144939915,1,0,0,0,0,0,0,0,0,0,0
35,56,30.92,32.38,-0.4999999999999997,-0.8660254037844388,3.463232772581608,0,0,0,0,0,0,0,0,0,0,1
36,58,40.2,24.78,-1.0,-1.8369701987210297e-16,3.7184382563554808,0,1,0,0,0,0,0,0,0,0,0
14,25,30.11,13.72,1.0,6.123233995736766e-17,3.4375293109095457,0,0,0,1,0,0,0,0,0,0,0
22,33,52.24,16.21,0.49999999999999994,-0.8660254037844387,3.974809993526911,0,0,0,0,0,0,1,0,0,0,0
2,4,3.17,30.56,1.2246467991473532e-16,-1.0,1.4279160358107101,0,0,0,1,0,0,0,0,0,0,0
57,97,105.46,34.69,-0.4999999999999997,-0.8660254037844388,4.667769327744612,0,0,1,0,0,0,0,0,0,0,0
2,4,5.5,40.61,1.0,6.123233995736766e-17,1.8718021769015913,0,0,0,1,0,0,0,0,0,0,0
13,34,17.65,9.29,-2.4492935982947064e-16,1.0,2.9258461460898246,0,0,0,1,0,0,0,0,0,0,0
10,31,49.33,8.12,0.8660254037844386,0.5000000000000001,3.9186013207882686,0,0,0,1,0,0,0,0,0,0,0
31,69,69.55,31.98,1.0,6.123233995736766e-17,4.256321678298823,0,0,0,0,0,1,0,0,0,0,0
10,20,33.72,44.92,0.8660254037844387,-0.4999999999999998,3.5473158897921495,0,0,0,0,1,0,0,0,0,0,0
17,48,71.47,33.67,-0.5000000000000004,0.8660254037844384,4.28317268312119,1,0,0,0,0,0,0,0,0,0,0
23,43,32.04,34.88,0.8660254037844386,0.5000000000000001,3.497718948652777,0,0,0,0,0,0,0,0,0,0,1
11,22,37.51,19.84,0.8660254037844386,0.5000000000000001,3.6509179478268177,0,0,0,1,0,0,0,0,0,0,0
22,56,64.32,22.85,0.49999999999999994,-0.8660254037844387,4.179298268102264,1,0,0,0,0,0,0,0,0,0,0
18,30,23.82,26.72,1.0,6.123233995736766e-17,3.211649779776461,0,0,0,0,0,0,0,1,0,0,0
24,52,46.54,31.17,-0.4999999999999997,-0.8660254037844388,3.861571461932048,0,0,0,0,0,0,0,1,0,0,0
12,26,43.49,27.26,-0.8660254037844384,-0.5000000000000004,3.7952644448179504,0,0,1,0,0,0,0,0,0,0,0
2,7,8.17,38.97,-2.4492935982947064e-16,1.0,2.2159372862683733,0,0,0,0,1,0,0,0,0,0,0
33,53,87.4,15.93,0.49999999999999994,0.8660254037844387,4.481871969643597,0,0,0,0,0,0,0,0,1,0,0
5,9,4.76,31.29,0.8660254037844387,-0.4999999999999998,1.7509374747077997,0,0,0,1,0,0,0,0,0,0,0
50,139,79.23,22.6,1.2246467991473532e-16,-1.0,4.3848975097655645,0,1,0,0,0,0,0,0,0,0,0
5,11,8.16,33.21,1.0,6.123233995736766e-17,2.214846178686039,0,0,0,1,0,0,0,0,0,0,0
14,34,54.34,42.0,-0.8660254037844384,-0.5000000000000004,4.01349597435878,0,0,0,0,0,0,0,0,0,0,1
35,55,53.15,37.11,-1.0,-1.8369701987210297e-16,3.9917579734469997,0,0,0,0,0,0,0,0,0,1,0
2,6,3.02,33.7,0.49999999999999994,0.8660254037844387,1.3912819026309298,0,0,0,1,0,0,0,0,0,0,0
3,10,9.95,38.26,0.49999999999999994,0.8660254037844387,2.3933394562625097,0,0,0,0,0,1,0,0,0,0,0
2,6,5.19,18.25,0.8660254037844386,0.5000000000000001,1.8229350866965048,0,0,1,0,0,0,0,0,0,0,0
52,130,168.88,9.04,-2.4492935982947064e-16,1.0,5.13509230544507,0,0,0,0,0,0,1,0,0,0,0
19,57,35.68,9.66,1.0,6.123233995736766e-17,3.602231647388264,0,0,0,1,0,0,0,0,0,0,0
21,64,72.0,44.37,0.49999999999999994,-0.8660254037844387,4.290459441148391,0,1,0,0,0,0,0,0,0,0,0
2,6,6.89,35.78,0.8660254037844387,-0.4999999999999998,2.065596134857783,0,0,0,1,0,0,0,0,0,0,0
10,26,26.26,24.35,-0.4999999999999997,-0.8660254037844388,3.3054204262683866,1,0,0,0,0,0,0,0,0,0,0
9,17,10.5,32.19,-1.0,-1.8369701987210297e-16,2.4423470353692043,0,0,0,0,0,0,0,1,0,0,0
9,23,23.61,40.4,-0.4999999999999997,-0.8660254037844388,3.2031528644029645,0,0,0,1,0,0,0,0,0,0,0
11,22,27.64,40.19,-0.4999999999999997,-0.8660254037844388,3.3548043420924447,0,0,0,0,0,0,0,0,0,0,1
29,70,40.09,33.58,0.8660254037844386,0.5000000000000001,3.7157647828953184,0,0,0,0,0,0,0,0,0,0,1
8,27,35.75,38.84,0.8660254037844387,-0.4999999999999998,3.6041382256588457,0,1,0,0,0,0,0,0,0,0,0
2,5,6.82,41.23,-1.0,-1.8369701987210297e-16,2.05668455455722,0,0,0,1,0,0,0,0,0,0,0
18,36,36.84,18.7,-2.4492935982947064e-16,1.0,3.6333667441836774,0,0,0,1,0,0,0,0,0,0,0
29,61,86.42,9.76,0.49999999999999994,-0.8660254037844387,4.470724089435168,0,0,0,1,0,0,0,0,0,0,0
6,14,16.04,24.38,-0.4999999999999997,-0.8660254037844388,2.83556352140117,0,0,0,0,1,0,0,0,0,0,0
10,24,12.91,37.14,0.8660254037844386,0.5000000000000001,2.6326080059353516,0,0,1,0,0,0,0,0,0,0,0
29,63,55.29,33.75,-0.8660254037844386,0.5000000000000001,4.030516899475935,0,0,0,0,0,0,0,0,1,0,0
16,30,40.39,38.73,1.0,6.123233995736766e-17,3.7230393057606412,1,0,0,0,0,0,0,0,0,0,0
12,22,15.46,15.53,0.8660254037844387,-0.4999999999999998,2.800933195248924,0,0,0,1,0,0,0,0,0,0,0
53,140,219.03,26.21,0.8660254037844387,-0.4999999999999998,5.39376390069205,0,1,0,0,0,0,0,0,0,0,0
9,19,10.76,34.57,1.0,6.123233995736766e-17,2.464703942470481,0,0,0,0,0,0,0,0,1,0,0
22,53,73.0,30.23,-2.4492935982947064e-16,1.0,4.304065093204169,0,0,0,1,0,0,0,0,0,0,0
2,7,12.2,35.66,0.49999999999999994,0.8660254037844387,2.580216829592325,0,0,0,1,0,0,0,0,0,0,0
2,4,5.53,39.42,-2.4492935982947064e-16,1.0,1.8764069432883397,0,0,0,1,0,0,0,0,0,0,0
11,30,29.38,12.35,1.2246467991473532e-16,-1.0,3.4137844971676268,0,0,0,1,0,0,0,0,0,0,0
9,29,22.92,39.87,0.8660254037844386,0.5000000000000001,3.1747149290824312,0,0,0,0,0,0,1,0,0,0,0
27,74,70.07,31.73,-0.8660254037844386,0.5000000000000001,4.263665306838804,0,0,0,0,0,0,0,0,0,1,0
4,8,7.11,37.9,0.8660254037844387,-0.4999999999999998,2.093097868127322,0,0,0,0,1,0,0,0,0,0,0
2,6,4.06,44.13,-0.4999999999999997,-0.8660254037844388,1.6213664832993742,0,0,0,1,0,0,0,0,0,0,0
10,23,13.81,19.51,-1.0,-1.8369701987210297e-16,2.6953026282797072,0,0,0,0,1,0,0,0,0,0,0
30,101,155.17,13.63,0.8660254037844387,-0.4999999999999998,5.050945157499754,0,0,0,0,0,0,1,0,0,0,0
14,34,24.2,22.12,-0.8660254037844386,0.5000000000000001,3.2268439945173775,1,0,0,0,0,0,0,0,0,0,0
26,73,53.81,10.96,-0.8660254037844386,0.5000000000000001,4.003872659058025,0,0,0,1,0,0,0,0,0,0,0
77,205,332.5,12.72,-0.5000000000000004,0.8660254037844384,5.809642865355679,1,0,0,0,0,0,0,0,0,0,0
1,5,7.2,40.24,-0.8660254037844384,-0.5000000000000004,2.1041341542702074,0,0,0,1,0,0,0,0,0,0,0
7,16,27.93,23.97,0.8660254037844386,0.5000000000000001,3.3648791189880436,0,0,0,0,0,0,1,0,0,0,0
19,33,16.61,28.96,1.2246467991473532e-16,-1.0,2.8684669225081145,0,0,0,0,0,0,1,0,0,0,0
2,9,13.03,32.02,1.2246467991473532e-16,-1.0,2.6411978941143697,0,0,0,1,0,0,0,0,0,0,0
14,35,36.68,16.4,0.8660254037844387,-0.4999999999999998,3.629129449708162,1,0,0,0,0,0,0,0,0,0,0
15,25,41.06,11.38,0.49999999999999994,-0.8660254037844387,3.7390971702745537,0,0,0,1,0,0,0,0,0,0,0
44,69,78.7,12.33,0.8660254037844387,-0.4999999999999998,4.378269585796169,0,0,1,0,0,0,0,0,0,0,0
5,10,10.29,36.75,1.0,6.123233995736766e-17,2.423917378161571,0,0,0,0,0,0,0,1,0,0,0
3,9,11.08,25.91,-0.8660254037844384,-0.5000000000000004,2.4915511925066687,0,0,0,1,0,0,0,0,0,0,0
55,107,173.48,19.99,0.8660254037844387,-0.4999999999999998,5.161810121893374,0,1,0,0,0,0,0,0,0,0,0
3,10,12.52,32.31,-0.5000000000000004,0.8660254037844384,2.604170070614818,0,0,0,1,0,0,0,0,0,0,0
14,29,48.17,16.68,0.8660254037844386,0.5000000000000001,3.895283681423848,0,0,0,0,0,0,0,1,0,0,0
19,34,55.55,44.4,-0.4999999999999997,-0.8660254037844388,4.03512520256213,0,0,0,0,0,1,0,0,0,0,0
80,176,194.49,20.2,-0.5000000000000004,0.8660254037844384,5.275509227222028,0,1,0,0,0,0,0,0,0,0,0
12,40,63.47,35.79,-0.4999999999999997,-0.8660254037844388,4.1661999993225285,0,1,0,0,0,0,0,0,0,0,0
5,17,22.27,41.12,0.8660254037844386,0.5000000000000001,3.1471649773142003,0,0,0,0,0,0,1,0,0,0,0
59,86,133.53,34.19,0.8660254037844386,0.5000000000000001,4.901787222497451,0,0,0,0,0,0,0,0,0,1,0
4,7,11.8,36.06,-0.5000000000000004,0.8660254037844384,2.5494451709255714,0,0,0,1,0,0,0,0,0,0,0
1,1,0.69,34.48,1.0,6.123233995736766e-17,0.5247285289349821,0,0,0,1,0,0,0,0,0,0,0
10,27,26.99,42.87,-0.4999999999999997,-0.8660254037844388,3.331847303527362,0,0,0,1,0,0,0,0,0,0,0
13,31,30.86,16.51,-2.4492935982947064e-16,1.0,3.4613513044819024,0,0,0,0,1,0,0,0,0,0,0
19,43,72.5,35.24,-1.0,-1.8369701987210297e-16,4.297285406218791,0,0,0,0,0,1,0,0,0,0,0
2,7,9.36,22.83,0.49999999999999994,0.8660254037844387,2.337952236831337,0,0,0,1,0,0,0,0,0,0,0
4,10,9.01,33.61,-2.4492935982947064e-16,1.0,2.303584593327129,0,0,0,1,0,0,0,0,0,0,0
9,15,22.25,10.69,0.49999999999999994,-0.8660254037844387,3.1463051320333655,0,0,0,1,0,0,0,0,0,0,0
12,19,10.21,38.28,0.49999999999999994,-0.8660254037844387,2.4168062370840686,1,0,0,0,0,0,0,0,0,0,0
18,51,72.96,31.78,-0.8660254037844386,0.5000000000000001,4.303524406518924,0,0,0,0,0,0,0,0,0,0,1
3,9,5.87,35.82,-1.0,-1.8369701987210297e-16,1.927164106234258,0,0,0,0,0,0,0,0,1,0,0
1,4,3.34,42.44,0.49999999999999994,-0.8660254037844387,1.4678743481123135,0,0,0,1,0,0,0,0,0,0,0
17,36,42.38,37.16,1.0,6.123233995736766e-17,3.7699985053987284,0,0,0,0,0,0,0,0,0,0,1
1,4,5.0,37.84,0.49999999999999994,-0.8660254037844387,1.791759469228055,0,0,0,1,0,0,0,0,0,0,0
9,31,28.49,34.87,-0.8660254037844386,0.5000000000000001,3.3840512228271846,0,0,0,0,0,0,0,0,1,0,0
108,178,297.51,17.46,0.8660254037844386,0.5000000000000001,5.698803433109037,0,1,0,0,0,0,0,0,0,0,0
55,107,111.42,16.68,-0.5000000000000004,0.8660254037844384,4.722241857573929,0,0,0,0,0,0,0,0,0,1,0
7,23,22.93,17.04,-2.4492935982947064e-16,1.0,3.175132901920282,0,0,0,1,0,0,0,0,0,0,0
5,10,15.57,33.36,-0.5000000000000004,0.8660254037844384,2.8075938314384716,0,0,0,1,0,0,0,0,0,0,0
5,13,14.68,27.3,0.49999999999999994,-0.8660254037844387,2.7523860149222616,0,0,0,1,0,0,0,0,0,0,0
65,97,150.83,13.13,-0.8660254037844386,0.5000000000000001,5.022761473894096,0,0,0,0,0,0,0,0,0,0,1
4,9,7.56,34.08,1.0,6.123233995736766e-17,2.1471001901536506,0,0,0,1,0,0,0,0,0,0,0
10,26,38.13,17.61,1.0,6.123233995736766e-17,3.666889436222321,0,0,0,0,1,0,0,0,0,0,0
21,72,71.96,14.46,-1.0,-1.8369701987210297e-16,4.289911345766076,0,0,0,0,0,0,0,0,0,1,0
7,16,11.46,25.21,-0.8660254037844386,0.5000000000000001,2.522523513359307,0,0,0,1,0,0,0,0,0,0,0
24,46,62.21,23.15,0.49999999999999994,-0.8660254037844387,4.146462516484207,0,0,0,1,0,0,0,0,0,0,0
7,18,30.35,11.7,0.8660254037844387,-0.4999999999999998,3.4452142670789296,0,0,0,1,0,0,0,0,0,0,0
16,38,50.21,38.65,-0.4999999999999997,-0.8660254037844388,3.935934825474459,0,0,0,0,0,0,0,1,0,0,0
40,68,44.93,8.54,0.8660254037844387,-0.4999999999999998,3.8271184983377022,0,0,0,0,0,0,0,1,0,0,0
83,121,68.33,16.1,-0.8660254037844384,-0.5000000000000004,4.238877712954399,1,0,0,0,0,0,0,0,0,0,0
72,147,177.4,44.23,0.8660254037844387,-0.4999999999999998,5.184028220145909,0,0,0,0,0,0,0,0,0,1,0
13,31,46.41,11.0,0.49999999999999994,-0.8660254037844387,3.8588331769140267,0,0,0,1,0,0,0,0,0,0,0
4,10,6.83,19.44,-0.4999999999999997,-0.8660254037844388,2.057962510002712,0,0,0,0,0,0,0,0,1,0,0
19,46,54.62,41.63,-2.4492935982947064e-16,1.0,4.018542848805819,0,1,0,0,0,0,0,0,0,0,0
5,15,18.24,29.57,-1.0,-1.8369701987210297e-16,2.9569914452375605,0,0,0,0,1,0,0,0,0,0,0
11,17,18.73,32.72,0.49999999999999994,-0.8660254037844387,2.982140320034524,0,0,0,0,0,0,0,0,1,0,0
12,18,23.77,27.84,0.8660254037844387,-0.4999999999999998,3.209633243501268,0,0,0,1,0,0,0,0,0,0,0
7,25,40.63,41.54,0.49999999999999994,-0.8660254037844387,3.728821061206884,0,0,1,0,0,0,0,0,0,0,0
28,70,69.36,9.57,-0.4999999999999997,-0.8660254037844388,4.253624919869357,0,0,0,0,0,0,0,1,0,0,0
65,98,74.97,38.14,-0.4999999999999997,-0.8660254037844388,4.33033852551513,0,0,0,0,0,0,0,0,0,0,1
11,25,22.97,37.8,-2.4492935982947064e-16,1.0,3.176803048446293,0,0,0,0,0,0,1,0,0,0,0
4,9,13.16,39.87,0.49999999999999994,-0.8660254037844387,2.6504210882655737,0,0,0,1,0,0,0,0,0,0,0
6,13,15.54,41.2,1.0,6.123233995736766e-17,2.805781689595545,0,0,0,0,1,0,0,0,0,0,0
79,134,83.86,21.09,-1.0,-1.8369701987210297e-16,4.441002839774178,0,0,0,0,0,0,0,0,0,1,0
10,20,31.24,9.39,-1.0,-1.8369701987210297e-16,3.4732079176384274,0,0,0,1,0,0,0,0,0,0,0
47,152,254.82,25.53,-0.4999999999999997,-0.8660254037844388,5.544474072171247,0,1,0,0,0,0,0,0,0,0,0
8,14,22.37,29.65,0.8660254037844387,-0.4999999999999998,3.1514531485507664,0,0,0,1,0,0,0,0,0,0,0
3,8,11.71,31.15,-1.0,-1.8369701987210297e-16,2.542389085201363,0,0,1,0,0,0,0,0,0,0,0
15,52,33.58,35.76,0.49999999999999994,0.8660254037844387,3.5432754802551445,0,0,0,0,0,0,1,0,0,0,0
28,44,59.32,22.6,-0.8660254037844386,0.5000000000000001,4.099663723699701,0,0,0,0,0,0,0,0,0,0,1
68,120,154.17,15.71,0.8660254037844387,-0.4999999999999998,5.044521290095393,0,1,0,0,0,0,0,0,0,0,0
67,98,58.3,17.32,-0.4999999999999997,-0.8660254037844388,4.08260930600368,0,0,0,0,0,0,0,0,0,0,1
11,32,18.38,12.77,0.49999999999999994,-0.8660254037844387,2.96424160646262,1,0,0,0,0,0,0,0,0,0,0
9,26,16.64,20.07,-0.8660254037844386,0.5000000000000001,2.8701690505786455,0,0,0,0,1,0,0,0,0,0,0
18,28,44.65,34.51,-2.4492935982947064e-16,1.0,3.8210036070409776,0,0,1,0,0,0,0,0,0,0,0
20,58,93.42,16.13,1.2246467991473532e-16,-1.0,4.54775291511814,0,0,0,0,0,0,1,0,0,0,0
44,69,78.39,40.93,1.2246467991473532e-16,-1.0,4.374372415737022,0,0,0,0,0,0,0,0,0,0,1
39,59,79.44,19.82,1.0,6.123233995736766e-17,4.387511564904451,0,0,0,0,0,1,0,0,0,0,0
23,57,88.14,20.31,-0.8660254037844386,0.5000000000000001,4.49020816751841,0,0,0,0,0,1,0,0,0,0,0
18,35,29.28,34.48,0.49999999999999994,-0.8660254037844387,3.410487428569248,0,0,0,0,0,1,0,0,0,0,0
6,12,7.89,9.07,-1.0,-1.8369701987210297e-16,2.1849270495258133,0,0,0,1,0,0,0,0,0,0,0
19,35,22.31,16.64,1.0,6.123233995736766e-17,3.1488824530476656,0,0,0,1,0,0,0,0,0,0,0
36,55,66.56,35.7,-1.0,-1.8369701987210297e-16,4.2130160919396,0,0,0,0,0,0,0,0,0,1,0
34,81,139.23,13.91,-0.8660254037844384,-0.5000000000000004,4.943283931738559,0,0,0,1,0,0,0,0,0,0,0
15,23,11.95,10.57,-0.4999999999999997,-0.8660254037844388,2.5610957881455465,0,0,0,1,0,0,0,0,0,0,0
9,27,41.24,26.85,0.8660254037844387,-0.4999999999999998,3.743367639398006,0,0,0,0,0,0,0,0,1,0,0
51,86,107.13,12.55,1.0,6.123233995736766e-17,4.683334206957445,0,0,0,0,0,0,0,0,0,0,1
19,44,69.77,22.07,0.49999999999999994,0.8660254037844387,4.259435182087693,0,0,0,0,0,0,0,0,0,0,1
6,12,17.61,23.95,0.8660254037844386,0.5000000000000001,2.9236990706541595,0,0,0,1,0,0,0,0,0,0,0
52,103,83.74,38.35,1.2246467991473532e-16,-1.0,4.439587745198413,0,0,0,0,0,0,0,0,0,1,0
8,17,11.92,38.75,0.49999999999999994,0.8660254037844387,2.558776498354456,0,0,0,0,0,0,0,0,1,0,0
21,57,74.06,30.01,0.8660254037844386,0.5000000000000001,4.318287793706875,0,0,0,0,0,0,0,0,0,1,0
7,15,25.4,39.64,1.2246467991473532e-16,-1.0,3.2733640101522705,1,0,0,0,0,0,0,0,0,0,0
8,19,19.63,9.02,-0.8660254037844386,0.5000000000000001,3.0267463270831603,0,0,0,1,0,0,0,0,0,0,0
48,105,88.08,14.09,-0.8660254037844384,-0.5000000000000004,4.489534842389167,1,0,0,0,0,0,0,0,0,0,0
